roi1,roi2,voxel_idx_1,voxel_idx_2,gsp1000_mf_AvgR,yeo1000_dil_AvgR,diff
medulla,lateral_ventricle,[39 30 10],[50 54 46],0.034932252019643784,0.014837117865681648,0.020095134153962135
medulla,lateral_ventricle,[42 45 14],[41 67 44],0.04298390820622444,0.003646672237664461,0.03933723596855998
medulla,lateral_ventricle,[34 21 12],[54 49 47],-0.06349020451307297,-0.019588883966207504,-0.04390132054686546
medulla,lateral_ventricle,[57 25 10],[46 66 41],-0.04380934312939644,-0.04536573216319084,0.001556389033794403
medulla,lateral_ventricle,[51 22 14],[47 54 45],0.043400589376688004,0.03451583534479141,0.008884754031896591
medulla,lateral_ventricle,[37 26  9],[56 42 39],0.025258278474211693,0.02701549045741558,-0.001757211983203888
medulla,lateral_ventricle,[43 20 18],[47 67 44],-0.022216562181711197,-0.003304329700767994,-0.018912232480943203
medulla,lateral_ventricle,[52 32 18],[42 67 42],-0.007274192292243242,-0.0024639132898300886,-0.004810279002413154
medulla,lateral_ventricle,[32 31  9],[49 74 40],0.020340751856565475,-0.007930242456495762,0.028270994313061237
medulla,lateral_ventricle,[54 31  7],[52 48 47],-0.05255253240466118,-0.028284858912229538,-0.02426767349243164
medulla,lateral_ventricle,[46 40  8],[56 41 42],0.05315149575471878,0.03010120801627636,0.02305028773844242
medulla,lateral_ventricle,[48 35  6],[39 52 46],0.02594052255153656,0.02250862307846546,0.0034318994730710983
medulla,lateral_ventricle,[37 39  8],[55 48 46],-0.009479259140789509,0.02671428956091404,-0.03619354870170355
medulla,lateral_ventricle,[54 24  9],[56 44 46],-0.07596065104007721,-0.02236466482281685,-0.05359598621726036
medulla,lateral_ventricle,[59 34  6],[57 39 41],0.00884313602000475,0.022219941020011902,-0.013376805000007153
medulla,lateral_ventricle,[65 28  9],[41 61 48],-0.006804466247558594,-0.007849977351725101,0.0010455111041665077
medulla,lateral_ventricle,[47 27 12],[43 70 43],0.02341589704155922,0.027533795684576035,-0.004117898643016815
medulla,lateral_ventricle,[70 27 17],[41 57 46],0.03440717235207558,0.026763668283820152,0.0076435040682554245
medulla,lateral_ventricle,[56 30 16],[41 70 42],-0.020509378984570503,0.012729703448712826,-0.03323908243328333
medulla,lateral_ventricle,[29 30  7],[55 41 43],0.008927615359425545,0.02751735784113407,-0.018589742481708527
medulla,lateral_ventricle,[48 28 11],[35 43 45],0.011798347346484661,0.012762059457600117,-0.0009637121111154556
medulla,lateral_ventricle,[34 24  9],[49 58 47],0.03420711308717728,0.01837458275258541,0.015832530334591866
medulla,lateral_ventricle,[52 24 11],[45 71 39],0.027506213635206223,-0.013040250167250633,0.040546463802456856
medulla,lateral_ventricle,[41 33  5],[49 49 46],0.010828684084117413,0.003840005723759532,0.006988678360357881
medulla,lateral_ventricle,[45 42  9],[52 76 39],0.018221070989966393,0.016460957005620003,0.0017601139843463898
medulla,lateral_ventricle,[27 30  7],[47 70 37],0.020605357363820076,0.0014425525441765785,0.019162804819643497
medulla,lateral_ventricle,[42 24 14],[36 46 46],-0.057495225220918655,-0.02649381384253502,-0.031001411378383636
medulla,lateral_ventricle,[46 40 14],[60 41 36],0.07454580068588257,0.0153661472722888,0.05917965341359377
medulla,lateral_ventricle,[38 39  5],[54 43 43],0.016063712537288666,0.05120411142706871,-0.035140398889780045
medulla,lateral_ventricle,[41 43 17],[59 37 38],0.03348254784941673,-0.003465037327259779,0.03694758517667651
medulla,lateral_ventricle,[49 30  9],[45 69 37],-0.007324752397835255,-0.025701748207211494,0.01837699580937624
medulla,lateral_ventricle,[49 28 11],[48 65 44],-0.02193455398082733,-0.03817875683307648,0.016244202852249146
medulla,lateral_ventricle,[54 34  6],[59 42 39],-0.03624897077679634,-0.019557254388928413,-0.016691716387867928
medulla,lateral_ventricle,[46 31 11],[50 71 44],0.013359181582927704,-0.003502336796373129,0.016861518379300833
medulla,lateral_ventricle,[51 26  9],[53 49 47],-0.043855708092451096,-0.005345642566680908,-0.03851006552577019
medulla,lateral_ventricle,[54 38  8],[43 72 38],0.01791405864059925,0.016557564958930016,0.0013564936816692352
medulla,lateral_ventricle,[34 30  8],[49 62 47],-0.0018642217619344592,-0.013635062612593174,0.011770840850658715
medulla,lateral_ventricle,[45 44  8],[44 64 43],-0.0700824186205864,-0.06093631312251091,-0.009146105498075485
medulla,lateral_ventricle,[40 39  3],[35 43 43],0.0012198472395539284,0.027700942009687424,-0.026481094770133495
medulla,lateral_ventricle,[63 25 11],[44 70 43],-0.03141308203339577,-0.04949524253606796,0.018082160502672195
medulla,lateral_ventricle,[37 37  4],[39 57 48],-0.005800136364996433,8.366695692529902e-05,-0.005883803321921732
medulla,lateral_ventricle,[38 31 10],[44 66 42],-0.050034914165735245,-0.04246636852622032,-0.007568545639514923
medulla,lateral_ventricle,[43 34  5],[36 50 49],-0.022229382768273354,0.006200645584613085,-0.02843002835288644
medulla,lateral_ventricle,[35 23 11],[47 60 47],0.006519403774291277,-0.011095819063484669,0.017615222837775946
medulla,lateral_ventricle,[58 30  6],[37 46 46],-0.04787026718258858,0.008083496242761612,-0.05595376342535019
medulla,lateral_ventricle,[43 34  8],[52 69 46],0.0200839564204216,0.025274408981204033,-0.0051904525607824326
